model,n_steps,category,correct,plan_valid,error_type,pred_seconds,gold_seconds,plan_len
openai_gpt-4.1,5,correct_invalid_plan,True,False,,2595600.0,2595600,4
openai_gpt-4.1,5,semantic:wrong_makespan,False,,semantic_error,4620.0,4500,5
openai_gpt-4.1,5,correct_valid_plan,True,True,,1036800.0,1036800,5
openai_gpt-4.1,5,semantic:wrong_makespan,False,,semantic_error,6000.0,5700,5
openai_gpt-4.1,5,correct_valid_plan,True,True,,125.0,125,5
openai_gpt-4.1,5,correct_valid_plan,True,True,,135.0,135,5
openai_gpt-4.1,5,correct_valid_plan,True,True,,11700.0,11700,5
openai_gpt-4.1,5,correct_valid_plan,True,True,,1980.0,1980,5
openai_gpt-4.1,5,correct_valid_plan,True,True,,262200.0,262200,5
openai_gpt-4.1,5,correct_valid_plan,True,True,,2700.0,2700,5
openai_gpt-4.1,5,correct_valid_plan,True,True,,1800.0,1800,5
openai_gpt-4.1,5,correct_valid_plan,True,True,,480.0,480,5
openai_gpt-4.1,5,semantic:wrong_makespan,False,,semantic_error,4620.0,3600,5
openai_gpt-4.1,5,correct_valid_plan,True,True,,50.0,50,5
openai_gpt-4.1,5,correct_valid_plan,True,True,,7500.0,7500,5
openai_gpt-4.1,5,correct_valid_plan,True,True,,614700.0,614700,5
openai_gpt-4.1,5,semantic:wrong_makespan,False,,semantic_error,765.0,720,5
openai_gpt-4.1,5,semantic:wrong_makespan,False,,semantic_error,630.0,420,5
openai_gpt-4.1,5,correct_valid_plan,True,True,,32400.0,32400,5
openai_gpt-4.1,5,correct_valid_plan,True,True,,27900.0,27900,5
openai_gpt-4.1,5,semantic:wrong_makespan,False,,semantic_error,2580.0,2400,5
openai_gpt-4.1,5,correct_valid_plan,True,True,,281700.0,281700,5
openai_gpt-5-mini,100,semantic:wrong_makespan,False,,semantic_error,4170.0,4650,100
openai_gpt-5-mini,100,syntax:solver_resource,False,,syntax_error,,87600,0
openai_gpt-5-mini,100,semantic:wrong_makespan,False,,semantic_error,1209600.0,1213200,100
openai_gpt-5-mini,100,syntax:solver_resource,False,,syntax_error,,906600,0
openai_gpt-5-mini,100,semantic:wrong_makespan,False,,semantic_error,33300.0,35700,100
openai_gpt-5-mini,100,correct_invalid_plan,True,False,,5572.0,5572,100
openai_gpt-5-mini,100,syntax:solver_resource,False,,syntax_error,,23105,0
openai_gpt-5-mini,100,syntax:solver_resource,False,,syntax_error,,502761600,0
openai_gpt-5-mini,100,syntax:solver_resource,False,,syntax_error,,6570,0
openai_gpt-5-mini,100,syntax:solver_infra,False,,syntax_error,,2475,0
openai_gpt-5-mini,100,semantic:wrong_makespan,False,,semantic_error,42900.0,41220,100
openai_gpt-5-mini,100,correct_invalid_plan,True,False,,620100.0,620100,100
openai_gpt-5-mini,100,syntax:solver_infra,False,,syntax_error,,41400,0
openai_gpt-5-mini,100,correct_invalid_plan,True,False,,194400.0,194400,100
openai_gpt-5-mini,100,syntax:solver_resource,False,,syntax_error,,5220,0
openai_gpt-5-mini,100,semantic:wrong_makespan,False,,semantic_error,104400.0,103500,100
openai_gpt-5-mini,100,correct_invalid_plan,True,False,,1243200.0,1243200,100
openai_gpt-5-mini,100,semantic:wrong_makespan,False,,semantic_error,3870.0,3855,100
openai_gpt-5-mini,100,semantic:wrong_makespan,False,,semantic_error,147326400.0,14,87
openai_gpt-5-mini,100,correct_invalid_plan,True,False,,7444800.0,7444800,98
openai_gpt-5-mini,100,correct_invalid_plan,True,False,,286800.0,286800,99
openai_gpt-5-mini,100,semantic:wrong_makespan,False,,semantic_error,3412800.0,5104800,99
openai_gpt-5-mini,100,syntax:solver_resource,False,,syntax_error,,715,0
openai_gpt-5-mini,100,semantic:wrong_makespan,False,,semantic_error,17220.0,25320,100
openai_gpt-5-mini,100,semantic:wrong_makespan,False,,semantic_error,268560.0,269100,100
openai_gpt-5-mini,100,correct_invalid_plan,True,False,,23520.0,23520,100
openai_gpt-5-mini,100,semantic:wrong_makespan,False,,semantic_error,15120.0,15420,100
openai_gpt-5-mini,100,syntax:solver_resource,False,,syntax_error,,1251900,0
openai_gpt-5-mini,100,syntax:solver_resource,False,,syntax_error,,3905,0
openai_gpt-5-mini,100,correct_invalid_plan,True,False,,424800.0,424800,100
openai_gpt-5-mini,100,semantic:wrong_makespan,False,,semantic_error,8100.0,8940,100
openai_gpt-5-mini,100,correct_invalid_plan,True,False,,5460.0,5460,100
openai_gpt-5-mini,100,correct_invalid_plan,True,False,,103200.0,103200,100
openai_gpt-5-mini,100,semantic:wrong_makespan,False,,semantic_error,3600.0,5880,98
openai_gpt-5-mini,100,syntax:solver_resource,False,,syntax_error,,649200,0
openai_gpt-5-mini,100,semantic:wrong_makespan,False,,semantic_error,3636300.0,3034500,99
openai_gpt-5-mini,100,syntax:solver_resource,False,,syntax_error,,94560,0
openai_gpt-5-mini,100,correct_invalid_plan,True,False,,7560.0,7560,100
openai_gpt-5-mini,100,syntax:solver_resource,False,,syntax_error,,8225400,0
openai_gpt-5-mini,100,semantic:wrong_makespan,False,,semantic_error,3210.0,3180,100
openai_gpt-5-mini,100,semantic:wrong_makespan,False,,semantic_error,22020.0,25620,100
openai_gpt-5-mini,100,syntax:solver_resource,False,,syntax_error,,83100,0
openai_gpt-5-mini,100,correct_invalid_plan,True,False,,12300.0,12300,100
openai_gpt-5-mini,100,correct_invalid_plan,True,False,,3085200.0,3085200,100
openai_gpt-5-mini,10,correct_valid_plan,True,True,,45900.0,45900,10
openai_gpt-5-mini,10,correct_invalid_plan,True,False,,12441600.0,12441600,8
openai_gpt-5-mini,10,correct_valid_plan,True,True,,3900.0,3900,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,27600.0,27600,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,25500.0,25500,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,345.0,345,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,623700.0,623700,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,15300.0,15300,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,3300.0,3300,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,9000.0,9000,10
openai_gpt-5-mini,10,correct_invalid_plan,True,False,,15900420.0,15900420,9
openai_gpt-5-mini,10,correct_valid_plan,True,True,,176400.0,176400,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,765.0,765,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,1054800.0,1054800,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,46980.0,46980,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,194400.0,194400,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,9900.0,9900,10
openai_gpt-5-mini,10,correct_invalid_plan,True,False,,2433900.0,2433900,9
openai_gpt-5-mini,10,correct_valid_plan,True,True,,14100.0,14100,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,47100.0,47100,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,2991.0,2991,10
openai_gpt-5-mini,10,correct_invalid_plan,True,False,,6393600.0,6393600,9
openai_gpt-5-mini,10,correct_valid_plan,True,True,,6300.0,6300,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,3330.0,3330,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,199800.0,199800,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,1890.0,1890,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,187500.0,187500,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,3360.0,3360,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,5410.0,5410,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,825.0,825,10
openai_gpt-5-mini,10,correct_invalid_plan,True,False,,47870400.0,47870400,8
openai_gpt-5-mini,10,correct_valid_plan,True,True,,14700.0,14700,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,463200.0,463200,10
openai_gpt-5-mini,10,correct_invalid_plan,True,False,,4245300.0,4245300,9
openai_gpt-5-mini,10,correct_valid_plan,True,True,,1860.0,1860,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,1220700.0,1220700,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,2070.0,2070,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,16.0,16,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,1545.0,1545,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,15600.0,15600,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,355800.0,355800,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,189600.0,189600,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,628200.0,628200,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,12330.0,12330,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,2640.0,2640,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,3060.0,3060,10
openai_gpt-5-mini,10,correct_invalid_plan,True,False,,11629800.0,11629800,9
openai_gpt-5-mini,10,correct_valid_plan,True,True,,475.0,475,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,6720.0,6720,10
openai_gpt-5-mini,10,correct_valid_plan,True,True,,1244700.0,1244700,10
openai_gpt-5-mini,15,correct_invalid_plan,True,False,,2010.0,2010,15
openai_gpt-5-mini,15,correct_invalid_plan,True,False,,4410000.0,4410000,14
openai_gpt-5-mini,15,correct_valid_plan,True,True,,88800.0,88800,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,660.0,660,15
openai_gpt-5-mini,15,correct_invalid_plan,True,False,,165474000.0,165474000,8
openai_gpt-5-mini,15,correct_valid_plan,True,True,,871860.0,871860,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,1235.0,1235,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,363300.0,363300,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,660.0,660,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,259920.0,259920,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,8100.0,8100,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,116700.0,116700,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,61200.0,61200,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,1980.0,1980,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,94800.0,94800,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,206400.0,206400,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,920700.0,920700,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,2035.0,2035,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,347820.0,347820,15
openai_gpt-5-mini,15,correct_invalid_plan,True,False,,2604900.0,2604900,14
openai_gpt-5-mini,15,correct_valid_plan,True,True,,1148400.0,1148400,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,864000.0,864000,15
openai_gpt-5-mini,15,correct_invalid_plan,True,False,,6600.0,6600,15
openai_gpt-5-mini,15,correct_invalid_plan,True,False,,185400.0,185400,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,97200.0,97200,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,1620.0,1620,15
openai_gpt-5-mini,15,correct_invalid_plan,True,False,,777600.0,777600,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,6030.0,6030,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,3120.0,3120,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,348300.0,348300,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,1575.0,1575,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,15300.0,15300,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,174000.0,174000,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,8100.0,8100,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,469800.0,469800,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,16800.0,16800,15
openai_gpt-5-mini,15,correct_invalid_plan,True,False,,7290000.0,7290000,14
openai_gpt-5-mini,15,correct_valid_plan,True,True,,817200.0,817200,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,4500.0,4500,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,3570.0,3570,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,51300.0,51300,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,35100.0,35100,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,15120.0,15120,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,35100.0,35100,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,2400.0,2400,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,907800.0,907800,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,8640.0,8640,15
openai_gpt-5-mini,15,correct_valid_plan,True,True,,2700.0,2700,15
openai_gpt-5-mini,15,correct_invalid_plan,True,False,,7967700.0,7967700,13
openai_gpt-5-mini,20,semantic:wrong_makespan,False,,semantic_error,420.0,433,20
openai_gpt-5-mini,20,correct_invalid_plan,True,False,,27086400.0,27086400,17
openai_gpt-5-mini,20,correct_valid_plan,True,True,,2640.0,2640,20
openai_gpt-5-mini,20,correct_invalid_plan,True,False,,191400.0,191400,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,1392000.0,1392000,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,35520.0,35520,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,1860.0,1860,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,526500.0,526500,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,47400.0,47400,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,607500.0,607500,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,604920.0,604920,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,264300.0,264300,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,1213200.0,1213200,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,675.0,675,20
openai_gpt-5-mini,20,correct_invalid_plan,True,False,,5788800.0,5788800,17
openai_gpt-5-mini,20,correct_valid_plan,True,True,,11280.0,11280,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,357900.0,357900,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,6900.0,6900,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,2730.0,2730,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,18000.0,18000,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,28980.0,28980,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,2445.0,2445,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,47100.0,47100,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,16800.0,16800,20
openai_gpt-5-mini,20,correct_invalid_plan,True,False,,1440.0,1440,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,4195.0,4195,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,1823400.0,1823400,20
openai_gpt-5-mini,20,correct_invalid_plan,True,False,,2937600.0,2937600,18
openai_gpt-5-mini,20,correct_valid_plan,True,True,,6540.0,6540,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,38400.0,38400,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,10140.0,10140,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,940.0,940,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,264990.0,264990,20
openai_gpt-5-mini,20,correct_invalid_plan,True,False,,2171400.0,2171400,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,621000.0,621000,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,434100.0,434100,20
openai_gpt-5-mini,20,correct_invalid_plan,True,False,,2593500.0,2593500,19
openai_gpt-5-mini,20,correct_invalid_plan,True,False,,18998100.0,18998100,17
openai_gpt-5-mini,20,correct_valid_plan,True,True,,2820.0,2820,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,2100.0,2100,20
openai_gpt-5-mini,20,correct_invalid_plan,True,False,,693600.0,693600,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,8265.0,8265,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,2160.0,2160,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,95700.0,95700,20
openai_gpt-5-mini,20,correct_invalid_plan,True,False,,5184900.0,5184900,19
openai_gpt-5-mini,20,correct_valid_plan,True,True,,3330.0,3330,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,3720.0,3720,20
openai_gpt-5-mini,20,correct_valid_plan,True,True,,9300.0,9300,20
openai_gpt-5-mini,20,correct_invalid_plan,True,False,,606600.0,606600,20
openai_gpt-5-mini,30,correct_invalid_plan,True,False,,1317600.0,1317600,30
openai_gpt-5-mini,30,semantic:wrong_makespan,False,,semantic_error,2944500.0,7,30
openai_gpt-5-mini,30,correct_invalid_plan,True,False,,6660.0,6660,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,351000.0,351000,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,277200.0,277200,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,619200.0,619200,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,696900.0,696900,30
openai_gpt-5-mini,30,correct_invalid_plan,True,False,,647100.0,647100,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,1770.0,1770,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,6840.0,6840,30
openai_gpt-5-mini,30,correct_invalid_plan,True,False,,2607720.0,2607720,29
openai_gpt-5-mini,30,correct_valid_plan,True,True,,45900.0,45900,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,18600.0,18600,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,198600.0,198600,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,960.0,960,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,131400.0,131400,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,21000.0,21000,30
openai_gpt-5-mini,30,correct_invalid_plan,True,False,,7080.0,7080,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,777600.0,777600,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,5100.0,5100,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,4500.0,4500,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,1728000.0,1728000,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,9300.0,9300,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,1230.0,1230,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,1470.0,1470,30
openai_gpt-5-mini,30,correct_invalid_plan,True,False,,607800.0,607800,30
openai_gpt-5-mini,30,correct_invalid_plan,True,False,,3802200.0,3802200,29
openai_gpt-5-mini,30,correct_valid_plan,True,True,,4837.0,4837,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,3420.0,3420,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,56700.0,56700,30
openai_gpt-5-mini,30,correct_invalid_plan,True,False,,3240.0,3240,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,4240.0,4240,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,4440.0,4440,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,399900.0,399900,30
openai_gpt-5-mini,30,correct_invalid_plan,True,False,,1216800.0,1216800,30
openai_gpt-5-mini,30,correct_invalid_plan,True,False,,2889600.0,2889600,29
openai_gpt-5-mini,30,correct_valid_plan,True,True,,16200.0,16200,30
openai_gpt-5-mini,30,semantic:wrong_makespan,False,,semantic_error,268500.0,7,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,1668900.0,1668900,30
openai_gpt-5-mini,30,correct_invalid_plan,True,False,,5188200.0,5188200,29
openai_gpt-5-mini,30,correct_valid_plan,True,True,,1530.0,1530,30
openai_gpt-5-mini,30,correct_invalid_plan,True,False,,3765000.0,3765000,29
openai_gpt-5-mini,30,correct_valid_plan,True,True,,3990.0,3990,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,15120.0,15120,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,3780.0,3780,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,443520.0,443520,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,1038005.0,1038005,30
openai_gpt-5-mini,30,correct_invalid_plan,True,False,,28512000.0,28512000,25
openai_gpt-5-mini,30,correct_valid_plan,True,True,,30000.0,30000,30
openai_gpt-5-mini,30,correct_valid_plan,True,True,,1818300.0,1818300,30
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,40200.0,40200,40
openai_gpt-5-mini,40,correct_valid_plan,True,True,,57300.0,57300,40
openai_gpt-5-mini,40,semantic:wrong_makespan,False,,semantic_error,2220.0,2355,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,3389700.0,3389700,39
openai_gpt-5-mini,40,correct_valid_plan,True,True,,27000.0,27000,40
openai_gpt-5-mini,40,correct_valid_plan,True,True,,1247400.0,1247400,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,55800.0,55800,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,5531400.0,5531400,39
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,3300.0,3300,40
openai_gpt-5-mini,40,correct_valid_plan,True,True,,14520.0,14520,40
openai_gpt-5-mini,40,correct_valid_plan,True,True,,291120.0,291120,40
openai_gpt-5-mini,40,semantic:wrong_makespan,False,,semantic_error,9630.0,87420,40
openai_gpt-5-mini,40,correct_valid_plan,True,True,,6480.0,6480,40
openai_gpt-5-mini,40,correct_valid_plan,True,True,,1980.0,1980,40
openai_gpt-5-mini,40,correct_valid_plan,True,True,,438300.0,438300,40
openai_gpt-5-mini,40,correct_valid_plan,True,True,,14100.0,14100,40
openai_gpt-5-mini,40,semantic:wrong_makespan,False,,semantic_error,6840.0,7710,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,50112000.0,50112000,35
openai_gpt-5-mini,40,correct_valid_plan,True,True,,5580.0,5580,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,4590900.0,4590900,39
openai_gpt-5-mini,40,correct_valid_plan,True,True,,612900.0,612900,40
openai_gpt-5-mini,40,correct_valid_plan,True,True,,2280.0,2280,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,7781400.0,7781400,38
openai_gpt-5-mini,40,correct_valid_plan,True,True,,613800.0,613800,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,2687100.0,2687100,39
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,3369600.0,3369600,39
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,183600.0,183600,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,613800.0,613800,40
openai_gpt-5-mini,40,correct_valid_plan,True,True,,615240.0,615240,40
openai_gpt-5-mini,40,correct_valid_plan,True,True,,6940.0,6940,40
openai_gpt-5-mini,40,semantic:wrong_makespan,False,,semantic_error,205200.0,226800,40
openai_gpt-5-mini,40,correct_valid_plan,True,True,,605700.0,605700,40
openai_gpt-5-mini,40,correct_valid_plan,True,True,,9240.0,9240,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,273000.0,273000,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,1432200.0,1432200,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,176400.0,176400,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,1157400.0,1157400,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,160977600.0,160977600,34
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,2865600.0,2865600,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,8220.0,8220,40
openai_gpt-5-mini,40,correct_valid_plan,True,True,,870.0,870,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,180600.0,180600,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,2385.0,2385,40
openai_gpt-5-mini,40,correct_valid_plan,True,True,,29100.0,29100,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,2880.0,2880,40
openai_gpt-5-mini,40,correct_valid_plan,True,True,,10800.0,10800,40
openai_gpt-5-mini,40,correct_invalid_plan,True,False,,8985600.0,8985600,38
openai_gpt-5-mini,40,correct_valid_plan,True,True,,10800.0,10800,40
openai_gpt-5-mini,50,semantic:wrong_makespan,False,,semantic_error,7777920.0,7779000,49
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,7500.0,7500,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,2130.0,2130,50
openai_gpt-5-mini,50,syntax:solver_resource,False,,syntax_error,,777600,0
openai_gpt-5-mini,50,correct_valid_plan,True,True,,4590.0,4590,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,10804200.0,10804200,46
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,2820.0,2820,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,21081600.0,21081600,47
openai_gpt-5-mini,50,correct_valid_plan,True,True,,357600.0,357600,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,1303200.0,1303200,50
openai_gpt-5-mini,50,correct_valid_plan,True,True,,16500.0,16500,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,9431100.0,9431100,48
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,7797600.0,7797600,49
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,165.0,165,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,3209400.0,3209400,48
openai_gpt-5-mini,50,correct_valid_plan,True,True,,1929810.0,1929810,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,17730000.0,17730000,48
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,10200.0,10200,50
openai_gpt-5-mini,50,correct_valid_plan,True,True,,960.0,960,50
openai_gpt-5-mini,50,semantic:wrong_makespan,False,,semantic_error,1500.0,1680,50
openai_gpt-5-mini,50,syntax:solver_infra,False,,syntax_error,,8,0
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,87480.0,87480,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,430.0,430,50
openai_gpt-5-mini,50,syntax:solver_infra,False,,syntax_error,,6600,0
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,10500.0,10500,50
openai_gpt-5-mini,50,correct_valid_plan,True,True,,13920.0,13920,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,115200.0,115200,50
openai_gpt-5-mini,50,semantic:wrong_makespan,False,,semantic_error,4465.0,4520,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,1211100.0,1211100,50
openai_gpt-5-mini,50,correct_valid_plan,True,True,,1800.0,1800,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,87600.0,87600,50
openai_gpt-5-mini,50,correct_valid_plan,True,True,,356400.0,356400,50
openai_gpt-5-mini,50,semantic:wrong_makespan,False,,semantic_error,46800.0,56100,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,187920.0,187920,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,434700.0,434700,50
openai_gpt-5-mini,50,correct_valid_plan,True,True,,610.0,610,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,5617800.0,5617800,49
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,2070.0,2070,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,439500.0,439500,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,3045600.0,3045600,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,873900.0,873900,50
openai_gpt-5-mini,50,correct_invalid_plan,True,False,,1350.0,1350,50
openai_gpt-5-mini,50,syntax:solver_infra,False,,syntax_error,,315366300,0
openai_gpt-5-mini,50,correct_valid_plan,True,True,,4500.0,4500,50
